molecule_chembl_id,canonical_smiles,standard_value,pref_name,search_term
CHEMBL488157,C[C@H](O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL80254,OC[C@H]1NC[C@@H](O)[C@@H]1O,55000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL407337,OCC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,2500.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL456077,OCC(O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL469435,OCC(O)CCCCC(O)CC(O)CCC[C@@H](O)[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,740000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL498968,CC(O)CC(O)[C@@H]1CC[C@@H]2[C@H](O)[C@H](O)[C@@H](CO)N21,350000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1208974,O=S(=O)([O-])O[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,9850.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL460255,[O-][S+]1CC(O)C(O)C(O)CC(O)CC(O)C(O)C(O)C(O)C1,227.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1093264,O=S(=O)([O-])O[C@@H]([C@H](O)[C@H](O)[C@@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,6600.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL404271,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,350.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL476960,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,110.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL222396,N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,18000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,1300.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL478209,OC[C@H]1N[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,380.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL562109,COc1ccc(/C=C/C(=O)C[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1OC,51500.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1076191,O[C@H]1[C@H](O)[C@@H](O)CN2C[C@@H](O)[C@@H](O)[C@H]12,12000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1082047,O[C@H]1[C@H]2[C@H](O)[C@H](O)CN2[C@H](O)C[C@H]1O,4000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1645620,CC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,2600.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1645621,CCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,1700.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641739,CCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,200.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641741,CCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,710.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641742,CCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,510.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641743,CCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,380.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641744,CCCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,320.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641745,CCCCCCCC[C@H]1N[C@@H](CO)[C@H](O)[C@H]1O,500000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641746,CCCCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,840.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641747,CCCCCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,1200.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641748,CCCCCCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,3900.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1641749,CCCC[C@H]1[C@H](O)[C@@H](O)[C@H](CO)N1CCCC,25000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1684162,[O-][C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,8000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1232371,OC[C@@H]1[C@@H](O)[C@H](O)C[S@@+]1C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,4800.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1209027,O=S(=O)([O-])OC[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,329000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1684163,OC[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],384000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1684164,O=S(=O)([O-])OC[C@@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,329000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1684165,OC[C@@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],105000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1258528,O=S(=O)([O-])O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,3200.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1258529,OC[C@@H]1[C@@H](O)[C@H](O)C[S@@+]1C[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO.[Cl-],5100.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1258643,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],4300.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1684166,OC[C@@H]1[C@@H](O)[C@H](O)C[S@@+]1C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO.[Cl-],1300.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1765290,O=S(=O)([O-])O[C@H]([C@@H](O)[C@H](O)[C@@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,236000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1765289,O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,236000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1765343,O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,57000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1765344,O=S(=O)([O-])O[C@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,236000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1770625,CO[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],5300.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1770626,CCO[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],1700.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1770627,CCCCCCCCCCCCCO[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],1000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1770628,F[B-](F)(F)F.OC[C@H](OCc1ccccc1)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,440.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939271,C[C@H](O)[C@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939272,CC(=O)[C@@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)c(O)c1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939273,CC(=O)[C@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)c(O)c1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939274,CC(=O)[C@@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939275,CC(=O)[C@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL384120,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)cc4[C@H]2[C@@H]2c4cc(O)cc5c4[C@@H](c4cc(O)cc(O)c4[C@H]2c2ccc(O)cc2)[C@H](c2ccc(O)cc2)O5)O[C@H]3c2ccc(O)cc2)cc1,338000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939276,Oc1ccc([C@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)cc4[C@@H]2[C@H]2c4cc(O)cc5c4[C@@H](c4cc(O)cc(O)c4[C@@H]2c2ccc(O)cc2)[C@H](c2ccc(O)cc2)O5)O[C@H]3c2ccc(O)cc2)cc1,216000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939277,Oc1ccc([C@H]2c3c(O)cc(O)cc3[C@H]3c4c(cc(O)c5c4[C@H]2[C@@H](c2cc(O)cc4c2[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)[C@@H]5c2ccc(O)cc2)O[C@@H]3c2ccc(O)cc2)cc1,266000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939278,Oc1ccc([C@@H]2c3c(O)cc4c(c3[C@H]3[C@H](c5ccc(O)cc5)c5c(O)cc6c(c5[C@@H]23)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O6)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)cc1,178000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2368899,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)c5c4[C@@H]2[C@H](c2ccc(O)cc2)[C@H]5c2cc(O)cc4c2[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)O[C@H]3c2ccc(O)cc2)cc1,233000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1224887,Oc1ccc([C@@H]2c3c(O)cc4c(c3[C@@H]3c5c(O)cc6c(c5[C@H]2[C@H]3c2ccc(O)cc2)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O6)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)cc1,140000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL508745,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)c5c4[C@H]2[C@H](c2ccc(O)cc2)[C@H]5c2cc(O)cc(O)c2)O[C@H]3c2ccc(O)cc2)cc1,218000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939428,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@H]3c4c(cc(O)c5c4[C@@H]2[C@H](c2ccc(O)cc2)[C@H]5c2cc(O)cc(O)c2)O[C@@H]3c2ccc(O)cc2)cc1,342000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL448529,Oc1ccc([C@@H]2c3cc(O)ccc3[C@@H]3c4c(O)cc(O)cc4[C@@H]2c2c(O)cc(O)c4c2[C@@H]3[C@@H](c2ccc(O)cc2)[C@@H]4c2cc(O)cc(O)c2)cc1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL443463,Oc1ccc([C@H]2Oc3cc(O)cc4c3[C@@H]2c2cc(O)cc3c2[C@@H](c2cc(O)cc5c2[C@@H]4[C@H](c2ccc(O)cc2)O5)[C@H](c2ccc(O)cc2)O3)cc1,172000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL504167,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)c5c4[C@@H]2[C@@H](c2ccc(O)cc2)[C@@H]5c2cc(O)cc(O)c2)O[C@H]3c2ccc(O)cc2)cc1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939429,O=C1c2cc(O)cc3oc(-c4ccc(O)cc4)c(c23)-c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,142000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL479711,Oc1ccc([C@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)cc4[C@H]2O)O[C@H]3c2ccc(O)cc2)cc1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1224886,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(ccc(O)c4O[C@H]3c3ccc(O)cc3)[C@H]2O)cc1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL476084,Oc1ccc(-c2oc3cc(O)cc4c3c2-c2cc(O)cc(O)c2[C@H](c2ccc(O)cc2)[C@H]4O)cc1,362000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL515460,Oc1ccc([C@H]2c3c(O)cc(O)c(O)c3-c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(c34)[C@@H]2O)cc1,262000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939430,O=C1c2cc(O)cc(O)c2[C@H](c2ccc(O)cc2)[C@H](O)c2cc(O)cc(O)c21,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939431,OC[C@H]1O[C@@H](c2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1939432,OC[C@H]1O[C@@H](c2c(O)cc(O)cc2/C=C\c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL142652,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,400000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL267963,COc1cc([C@@H]2OC[C@@H]3[C@H]2CO[C@H]3c2ccc(O)c(OC)c2)ccc1O,34300.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2159633,O=S(=O)([O-])O[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,236000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2159632,O=S(=O)([O-])O[C@@H]([C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,58000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2159631,O=S(=O)([O-])O[C@@H]([C@@H](O)[C@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,236000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2159763,O=S(=O)([O-])O[C@@H]([C@@H](O)[C@@H](O)[C@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,49000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2159637,O=S(=O)([O-])O[C@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,134000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2159636,O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,236000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2159635,O=S(=O)([O-])O[C@H]([C@@H](O)[C@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,236000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2159634,O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,236000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL405957,OC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,1200.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2177695,CCCCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2100.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1090539,CCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4700.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2177693,CCC[C@@H](O)[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,89000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2177692,CCC[C@H](O)[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,3300.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2177691,CC(C)CCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,190.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2177690,OC[C@@H]1N[C@@H](CCCCc2ccccc2)[C@H](O)[C@H]1O,220.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2100.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL1088892,CCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,12000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2177696,CCCCN1C[C@H](O)[C@@H](O)[C@@H]1CO,63000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL406973,OC[C@@H]1NC[C@H](O)[C@H]1O,930.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2236407,COc1ccc(/N=C/c2cc(Br)ccc2O)cc1,74110.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2236404,O=[N+]([O-])c1ccc(/N=C/c2ccccc2O)cc1,22720.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL207194,O=Cc1cc(Br)ccc1O,8800.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259855,O=C(/C=C/c1ccc(O)c(O)c1)c1cc2ccoc2cc1O,18900.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259852,COc1cc(OC)c(OC)cc1/C=C/C(=O)c1cc2ccoc2cc1O,13400.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259851,COc1ccc(/C=C/C(=O)c2cc3ccoc3cc2O)cc1OC,10800.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259849,O=C(/C=C/c1ccccc1)c1cc2ccoc2cc1O,14500.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259848,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc2occc2c1O,15200.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259846,O=C(/C=C/c1ccc(O)cc1)c1ccc2occc2c1O,10900.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259859,COc1ccc(/C=C/C(=O)c2ccc3occc3c2O)c(OC)c1OC,17320.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259858,COc1ccc(/C=C/C(=O)c2ccc3occc3c2O)cc1OC,5000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2259857,COc1ccc(/C=C/C(=O)c2ccc3occc3c2O)cc1,9200.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL150,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,59540.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347155,Nc1ccc2c(c1)C(=O)N(CCNc1ccccc1)C2=O,144270.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347154,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1CCNc1ccccc1,111440.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347153,O=C1c2ccccc2C(=O)N1CCNc1ccccc1,184140.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347152,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCOc2ccccc2)C3=O)cc1,51130.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347151,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCOc2ccc(O)cc2)C3=O)cc1,47700.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347150,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCOc2cccc(O)c2)C3=O)cc1,55600.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347149,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCNc2ccc(O)c(O)c2)C3=O)cc1,28820.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347148,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(N2CCCCC2)C3=O)cc1,200000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347147,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(N2CCOCC2)C3=O)cc1,200000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347146,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(C(=O)O)c(O)c2)C3=O)cc1,101150.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347145,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(O)c(O)c2)C3=O)cc1,154400.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347144,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(C(N)=O)cc2)C3=O)cc1,61370.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347143,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(C#N)cc2)C3=O)cc1,200000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347142,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCNc2ccccc2)C3=O)cc1,99560.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347141,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(Cl)c(Cl)c2)C3=O)cc1,122200.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347140,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(Cl)cc2)C3=O)cc1,188200.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347139,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccccc2F)C3=O)cc1,194610.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347138,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(F)cc2)C3=O)cc1,194020.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347137,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccccc2)C3=O)cc1,200000.0,Acidic alpha-glucosidase,alpha_glucosidase
CHEMBL2347136,Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)C(=O)N(CCCCBr)C3=O)cc1,200000.0,Acidic alpha-glucosidase,alpha_glucosidase
