molecule_chembl_id,canonical_smiles,standard_value,pref_name,search_term
CHEMBL4856778,O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c12,22.7,Alpha-glucosidase,alpha_glucosidase
CHEMBL5271015,COc1ccc(O)c2c(=O)c3c(O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)cc(O)c(OC)c3oc12,578000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5287903,COc1ccc(O)c2c(=O)c3c(O)cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)cc3oc12,1000000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5275569,COc1c(OC)c(O[C@H]2O[C@@H](CO[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@@H]2O)c2c(=O)c3c(O)ccc(OC)c3oc2c1OC,442000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5291141,COc1c(OC)c(O)c2c(=O)c3c(O[C@H]4O[C@@H](CO[C@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@@H]4O)ccc(OC)c3oc2c1OC,1000000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5266019,COc1cc(O[C@H]2O[C@@H](CO[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@@H]2O)c2c(=O)c3c(O)ccc(OC)c3oc2c1OC,142000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5283050,COc1cc(O)c2c(=O)c3c(O[C@H]4O[C@@H](CO[C@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@@H]4O)ccc(OC)c3oc2c1OC,136000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5278838,COc1ccc(O)c2c(=O)c3c(O[C@H]4O[C@@H](CO[C@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H](O)[C@@H]4O)cc(O)c(OC)c3oc12,417000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5285008,COc1ccc(O)c2c(=O)c3c(O[C@H]4O[C@@H](CO[C@@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]5O)[C@H](O)[C@H](O)[C@@H]4O)cc(O)c(OC)c3oc12,478000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5267228,COc1ccc(O)c2c(=O)c3c(O[C@H]4O[C@@H](CO)[C@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]5O)[C@H](O)[C@@H]4O)cc(O)c(OC)c3oc12,258000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL512072,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c12,679000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5271324,COc1cc(O)c2c(=O)c3c(O)c(O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)ccc3oc2c1,765000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL468396,COc1cc(O)c2c(=O)c3c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc(O)c3oc2c1,389000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5279086,COc1cccc2c(=O)c3c(O)cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]4O)c(OC)c3oc12,1000000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5268563,C=C(C)/C=C/c1c(O)cc2oc3cc(O)c(OC)c(/C=C/C(=C)C)c3c(=O)c2c1O,5000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5289397,C=C(C)/C=C/c1c(OC)cc2oc3cc(O)c(OC)c(/C=C/C(=C)C)c3c(=O)c2c1O,14400.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5271556,C=C(C)/C=C/c1c(O)cc2oc3cc(O)c(OC)c(CC(=O)C(=C)C)c3c(=O)c2c1O,9800.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5281336,C=C(C)/C=C/c1c(O)cc2oc3cc(O)c(OC)c(CCC(C)(C)O)c3c(=O)c2c1O,29900.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5274020,C=C(C)/C=C/c1c(O)cc2oc3cc(O)c(O)c(/C=C/C(=C)C)c3c(=O)c2c1O,1500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5274460,C=C(C)/C=C/c1c(OC)cc2c(c1O)Cc1cccc(O)c1O2,58500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5287562,C=C(C)/C=C/c1c(OC)cc2c(c1O)Cc1c(O)ccc(O)c1O2,50500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5275750,C=C(C)/C=C/c1c(O)c(CC=C(C)C)c2oc3c(O)cccc3c(=O)c2c1O,21500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5287666,C=C(C)/C=C/c1c(O)c(CC=C(C)C)c2oc3c(O)ccc(O)c3c(=O)c2c1O,10800.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5273304,CC(C)=CC/C(C)=C/Cc1c(O)cc2oc3c(O)ccc(O)c3c(=O)c2c1O,6900.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5276582,C=C(C)/C=C/c1ccc2oc3c(O)cc(OC)c(CC=O)c3c(=O)c2c1O,63500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5276562,C=C(C)/C=C/c1c(OC)c(O)cc2oc3cc4c(c(O)c3c(=O)c12)C=CC(C)(C)O4,34200.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5273562,C=C(C)/C=C/c1c(OC)c(O)cc2oc3cc4c(c(O)c3c(=O)c12)CC(O)C(C)(C)O4,30500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5278005,C=C(C)/C=C/c1c(OC)c(O)cc2oc3cc4c(c(O)c3c(=O)c12)C=C(O)C(C)(C)O4,31700.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL1224411,C=C(C)C1Cc2c(cc3oc4cc(O)c(OC)c(CC=C(C)C)c4c(=O)c3c2O)O1,21000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL1224412,C=C(C)C1Cc2c(c(O)cc3oc4cc(O)c(CC=C(C)C)c(O)c4c(=O)c23)O1,45000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL307429,OC[C@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,39500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL389166,O=c1c2cc(O)ccc2oc2cccc(O)c12,145000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5283938,CC(C)=CC/C(C)=C/Cc1c(O)c(CC=C(C)C)c2oc3c(O)ccc(O)c3c(=O)c2c1O,227000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL480167,COc1c(CC=C(C)C)c(O)c2c(=O)c3c(O)ccc(O)c3oc2c1CC=C(C)C,76000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5277686,C=C(C)/C=C/c1c(OC)cc(O)c2c(=O)c3ccc(O)c(O)c3oc12,9400.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5285174,C=C(C)/C=C/c1c(O)cc2oc3c(/C=C/C(=C)C)c(O)c(OC)cc3c(=O)c2c1O,53500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5270556,C=C(C)/C=C/c1c(O)cc(O)c2c(=O)c3c(C/C=C(/C)CC=C(C)C)c(OC)c(O)cc3oc12,14100.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5286921,C=C(C)/C=C/c1cc(O)c(O)c2oc3c(C/C=C(/C)CC=C(C)C)c(OC)cc(O)c3c(=O)c12,7800.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5284713,C=C(C)/C=C/c1c(O)cc2oc3cc(O)c(OC)c(C/C=C(\C)CC=C(C)C)c3c(=O)c2c1O,10700.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5276823,COc1c(O)cc2oc3cc(O)c(C/C=C(\C)CO)c(O)c3c(=O)c2c1C/C=C(/C)CC=C(C)C,28000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5266487,COc1c(O)cc2oc3cc(O)c(C/C=C(\C)COC(C)=O)c(O)c3c(=O)c2c1C/C=C(/C)CC=C(C)C,70300.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5283240,C=C(C)/C=C/c1c(O)cc2oc3cc(O)c(O)c(C/C=C(\C)CC=C(C)C)c3c(=O)c2c1O,1700.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5284540,COc1cc(O)c2c(=O)c3c(C/C=C(\C)CCC=C(C)C)c(OC)c(O)cc3oc2c1,12400.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5279710,CC1Oc2cc(O)c3c(=O)c4c(O)ccc(O)c4oc3c2C1(C)C,21200.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5282906,COc1c(O)ccc2oc3c4c(c(CC=C(C)C)c(O)c3c(=O)c12)OC(C(C)(O)CCC=C(C)C)C4,69000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5284464,C=C(C)/C=C/c1c(O)c(OC)c(/C=C/C(=C)C)c2c(=O)c3c(O)c(CC(O)C(=C)C)c(O)cc3oc12,8300.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5280071,C=C(C)/C=C/c1c(OC)c(OC)cc2oc3cc(O)c(CC(O)C(=C)C)c(O)c3c(=O)c12,94400.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL517161,COc1cc2c(=O)c3c(O)c(C/C=C(\C)CCC=C(C)C)c(O)cc3oc2cc1O,44000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5271112,C=C(C)/C=C/c1c(OC)c(OC)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c12,18200.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL506229,CC(C)=CCc1c(O)cc2oc3ccc(O)cc3c(=O)c2c1O,100000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5269102,C=CC(C)(C)c1c(O)ccc2c(=O)c3c(O)c(CC=C(C)C)c(OC)c(O)c3oc12,8900.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL3314602,CC1(C)C=Cc2c(cc3oc4ccc(O)cc4c(=O)c3c2O)O1,100000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5285019,CC(C)=CCc1cc2c(=O)c3c(O)c4c(cc3oc2c(O)c1O)OC(C)(C)C=C4,29360.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5278158,CC1(C)C=Cc2c(cc3oc4c(O)c5c(cc4c(=O)c3c2O)C=CC(C)(C)O5)O1,100000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5290668,CC(C)=CCC/C(C)=C/Cc1c(C)c(CC=C(C)C)c2c(c1O)C(=O)C1=C[C@@H]3C[C@H]4C(C)(C)O[C@@](CC=C(C)C)(C3=O)[C@@]14O2,300000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5267593,C=C(C)/C=C/[C@]1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(C(=O)[C@@H]1C2O)[C@@H](OC)[C@@H]1C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C1=O,108750.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5288072,C=C(C)/C=C/[C@@]1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(C(=O)[C@@H]1C2O)[C@@H](OC)[C@@H]1C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C1=O,282700.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5270988,C=C(C)/C=C/[C@]1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(C(=O)[C@@H]1C2O)[C@@H](OCC)[C@@H]1C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C1=O,111800.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5280381,C=C(C)/C=C/[C@@]1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(C(=O)[C@@H]1C2O)[C@@H](OCC)[C@@H]1C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C1=O,300000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5282683,C=C(C)/C=C/C1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(C(=O)[C@@H]1C2O)[C@@H](O)[C@@H]1C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C1=O,194700.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5269142,CO[C@@H]1C2C(=O)[C@H]3C(=C(CC=C(C)C)C4=C(C=CC(C)O4)C3O)O[C@@]23[C@H]2C[C@@H]1C(=O)[C@]3(C/C=C(\C)C(=O)O)OC2(C)C,136350.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5270891,CC(C)=CCC1=C2O[C@]34C(=C[C@@H]5C[C@H]3C(C)(C)O[C@@]4(CC=C(C)C)C5=O)C(=O)[C@@H]2C(O)C2=C1OC(C)C=C2,140950.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5268429,C=C(C)/C=C/[C@]1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(=C[C@@H]5C[C@H]3C(C)(C)O[C@@]4(CC=C(C)C)C5=O)C(=O)[C@@H]1C2O,209200.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5282980,C=C(C)/C=C/[C@@]1(C)C=CC2=C(O1)C(CC=C(C)C)=C1O[C@]34C(=C[C@@H]5C[C@H]3C(C)(C)O[C@@]4(CC=C(C)C)C5=O)C(=O)[C@@H]1C2O,300000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5276837,CC(C)=CCC1=C2O[C@]34C(C[C@@H]5C[C@H]3C(C)(C)O[C@@]4(C/C=C(\C)C(=O)O)C5=O)C(=O)[C@@H]2C(O)C2=C1OC(C)C=C2,300000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5275679,C=C(C)C1CCC2(C)CC1c1c(O)c3c(c(CC=C(C)C)c1O2)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(\C)C(=O)O)C4=O)C3=O,300000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5266017,CC(C)=CCC/C(C)=C/Cc1c(C)c(CC=C(C)C)c2c(c1O)C(=O)C1=C[C@@H]3C[C@H]4C(C)(C)O[C@@](C/C=C(\C)C(=O)O)(C3=O)[C@@]14O2,300000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL2436928,COc1c(O)cc2oc3ccc(O)cc3c(=O)c2c1O,7.6,Alpha-glucosidase,alpha_glucosidase
CHEMBL5269730,COc1cc(OC)c2c(=O)c3c(O)c(OC)ccc3oc2c1O,59.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5274472,COc1c(O)cc(O)c2c(=O)c3cc(O)ccc3oc12,12.8,Alpha-glucosidase,alpha_glucosidase
CHEMBL4100829,COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1OC,13.2,Alpha-glucosidase,alpha_glucosidase
CHEMBL484030,COc1ccc(O)c2c(=O)c3cc(O)ccc3oc12,27.6,Alpha-glucosidase,alpha_glucosidase
CHEMBL5287044,COc1c(O)cc2oc3ccc(O)c(OC)c3c(=O)c2c1O,63.4,Alpha-glucosidase,alpha_glucosidase
CHEMBL5289086,COc1ccc2oc3ccc(O)cc3c(=O)c2c1,77.3,Alpha-glucosidase,alpha_glucosidase
CHEMBL4083803,COc1ccc2oc3ccc(O)cc3c(=O)c2c1OC,48.5,Alpha-glucosidase,alpha_glucosidase
CHEMBL361025,O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,3.2,Alpha-glucosidase,alpha_glucosidase
CHEMBL5271822,COC(=O)c1c(O)ccc2oc3cc(C(=O)O)cc(O)c3c(=O)c12,260000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL4529229,COC(=O)c1cc(O)cc2oc3cc(C)cc(O)c3c(=O)c12,2980000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5282953,COC(=O)c1c(O)c(O)cc2oc3c(Cl)c(C)c(Cl)c(O)c3c(=O)c12,40000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5272219,CC(=O)c1cc2cc(-c3cccc(Cl)c3)oc2cc1O,110.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL1230107,OC[C@@H]1[C@@H](O)[C@H](O)[C@H]2[C@H](O)[C@@H](O)CN21,71000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5272442,OC[C@@H]1[C@@H](O)[C@H](O)[C@H]2[C@H](O)[C@H](O)CN21,46000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5282409,OC[C@@H]1[C@@H](O)[C@H](O)[C@H]2C[C@H](O)CN12,466000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5276405,O=C(Cn1c(-c2ccc(Cl)cc2)nc2ccccc2c1=O)N/N=C\c1cn(-c2ccccc2)nc1-c1ccc(Br)cc1,60500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL4126228,COc1ccc(NC(=S)Nc2ccc(C(c3c(O)c4ccccc4oc3=O)c3c(O)c4ccccc4oc3=O)cc2)cc1,13500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5282285,COc1cccc(NC(=S)Nc2ccc(C(c3c(O)c4ccccc4oc3=O)c3c(O)c4ccccc4oc3=O)cc2)c1,25310.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5281320,COc1ccccc1NC(=S)Nc1ccc(C(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)cc1,104620.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL508494,COc1cc2cc(Oc3ccc4ccc(=O)oc4c3)c(=O)oc2cc1O,86.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL259025,O=c1ccc2ccc(Oc3cc4ccc(O)cc4oc3=O)cc2o1,18.7,Alpha-glucosidase,alpha_glucosidase
CHEMBL462972,O=c1ccc2ccc(Oc3cc4cc(O)c(O)cc4oc3=O)cc2o1,49.6,Alpha-glucosidase,alpha_glucosidase
CHEMBL5266421,O=c1ccc2ccc(O)c(-c3c(O[C@@H]4OC(CO)[C@@H](O)C(O)C4O)ccc4ccc(=O)oc34)c2o1,760.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5287026,COc1cc2c(O)c(Oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c4ccc(=O)oc4c3)c(=O)oc2cc1O,231.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL4529198,O=[N+]([O-])c1ccc2cc(-c3nnc(-c4ccccc4F)o3)oc2c1,12750.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL4529159,O=[N+]([O-])c1ccc2cc(-c3nnc(-c4cccc(O)c4O)o3)oc2c1,12750.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL4459149,O=[N+]([O-])c1ccc2cc(-c3nnc(-c4ccc(O)cc4O)o3)oc2c1,12750.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5429566,O=C(O)C(F)(F)F.OC[C@H]1N[C@H](CCCCCCCCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,95000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL2177695,CCCCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,71000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5437233,O=C1CCCC=C1CCCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,21600.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5437870,OC[C@H]1N[C@H](CCCCCCCc2ccccc2)[C@@H](O)[C@@H]1O,33000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5408612,Cl.OC[C@@H]1N[C@@H](CCCCCCCc2ccccc2)[C@H](O)[C@H]1O,802000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5421667,Cc1ccc(CCCCCCC[C@H]2N[C@H](CO)[C@@H](O)[C@@H]2O)cc1.Cl,92000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5431278,CC(C)(C)c1ccc(CCCCCCC[C@H]2N[C@H](CO)[C@@H](O)[C@@H]2O)cc1.Cl,30000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5401791,Cl.OC[C@H]1N[C@H](CCCCCCCc2ccc(Cl)cc2)[C@@H](O)[C@@H]1O,40000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5421188,Cl.OC[C@H]1N[C@H](CCCCCCCc2ccc(F)cc2)[C@@H](O)[C@@H]1O,32200.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5414055,Cl.OC[C@H]1N[C@H](CCCCCCCc2cccc(F)c2)[C@@H](O)[C@@H]1O,17200.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5436717,CC(C)(C)c1ccc(CCCCCC[C@@H](O)[C@H]2N[C@H](CO)[C@@H](O)[C@@H]2O)cc1.Cl,57000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5437971,Cl.OC[C@H]1N[C@H]([C@H](O)CCCCCCc2ccc(F)cc2)[C@@H](O)[C@@H]1O,83000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5434639,Cl.OC[C@H]1N[C@H]([C@H](O)CCCCCCc2ccc(F)c(F)c2)[C@@H](O)[C@@H]1O,87000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5426760,Cl.OC[C@H]1N[C@H]([C@@H](O)CCCCCCc2ccc(Cl)cc2)[C@@H](O)[C@@H]1O,59000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5416796,Cl.OC[C@@H]1N[C@@H]([C@@H](O)CCCCCCc2ccc(F)c(F)c2)[C@H](O)[C@H]1O,65000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL80254,OC[C@H]1NC[C@@H](O)[C@@H]1O,2500.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL406973,OC[C@@H]1NC[C@H](O)[C@H]1O,163000.0,Alpha-glucosidase,alpha_glucosidase
CHEMBL5427599,CCCCCCCN1C[C@@H](O)[C@H](O)[C@H]1CO,30000.0,Alpha-glucosidase,alpha_glucosidase
