molecule_chembl_id,canonical_smiles,standard_value,pref_name,search_term
CHEMBL320116,OCC1NC(CO)[C@H](O)[C@@H](O)[C@@H]1O,22.0,Neutral alpha-glucosidase C,alpha_glucosidase
CHEMBL2111688,OC[C@H]1N[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,80000.0,Neutral alpha-glucosidase C,alpha_glucosidase
