molecule_chembl_id,canonical_smiles,standard_value,pref_name,search_term
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,2100.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL75971,CN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,120.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL80148,CN1C[C@@H](O)[C@H](O)[C@H]1CO,500000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,10400.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL422734,CCCCCCCCNC1C=C(CO)C(O)C(O)C1O,17000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL176679,CCCCCCCCCCNC1C=C(CO)C(O)C(O)C1O,,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1230806,N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL369361,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CNC1C=C(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCC,,Maltase-glucoamylase,alpha_glucosidase
CHEMBL367666,CCCCNC1C=C(CO)C(O)C(O)C1O,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL426933,CCCCCCCCCCCCCCCCCCNC1C=C(CO)C(O)C(O)C1O,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL174067,OC1C(O)C(O)C2OC2C1O,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL170431,CCCCCCCCCCCCCCNC1C=C(CO)C(O)C(O)C1O,,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1744444,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12.C[C@]12CC[C@H]3[C@@H](CCC4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL354193,CCCCCCNC1C=C(CO)C(O)C(O)C1O,50000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2374254,OC[C@@]1(O)C[C@H](NC[C@H](O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,5.8,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051980,CO[C@H]1O[C@H](C)[C@@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,3200.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051761,C[C@H]1C[C@H](N)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,28.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051982,C[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,70.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2374252,OC[C@@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,34000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349433,OC[C@@]1(O)C[C@H](NCC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O,240.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349432,OC[C@@]1(O)C[C@H](N[C@@H]2CCCC[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,6.1,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349431,OCN(CO)[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,15.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349439,OC[C@@]1(O)C[C@H](N[C@H]2CCCC[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1600.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349435,OC[C@@]1(O)C[C@H](NCc2ccc(Br)cc2)[C@H](O)[C@@H](O)[C@@H]1O,230.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051983,CO[C@H]1O[C@H](C)[C@@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,4.9,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349440,OCC(CO)N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,550.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL222396,N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,2200.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051762,C[C@H]1C[C@H](O)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,68.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1628264,N[C@H]1C[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,110000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349436,OCC1=C[C@H](NC(CO)CO)[C@H](O)[C@@H](O)[C@@H]1O,5900.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051978,C[C@H]1C[C@H](N)[C@H](O)[C@@H](O)[C@H]1N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,1500.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051981,CO[C@H]1O[C@H](CO)[C@@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,72.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349441,OC[C@@]1(O)C[C@H](NCc2cccs2)[C@H](O)[C@@H](O)[C@@H]1O,200.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2374255,OC[C@@]1(O)C[C@H](NC[C@@H](O)c2ccccc2)[C@H](O)[C@H](O)[C@H]1O,5000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051763,CO[C@H]1O[C@H](CO)[C@@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,7200.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349438,CC(C)=CCC/C(C)=C/CN[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,520.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051760,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,650.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349443,OC[C@@]1(O)C[C@H](NC/C=C/c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,270.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051979,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,80000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2374253,OC[C@H](N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,13.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349446,OC[C@@]1(O)C[C@H](NCc2cccnc2)[C@H](O)[C@@H](O)[C@@H]1O,330.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349437,OC[C@@]1(O)C[C@H](NCCc2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O,100.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349434,OC[C@@]1(O)C[C@H](NC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O,410.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3349442,CC(C)(C)c1cc(CN[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)cc(C(C)(C)C)c1O,43.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051764,CO[C@H]1O[C@H](C)[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL2051759,CO[C@H]1O[C@H](CO)[C@H](N[C@H]2C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,100.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL380336,C=C1CC[C@@H]2[C@]3(C)COC(c4ccccc4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,101000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL205969,C[C@]1(CO)[C@H]2CC[C@@]3(CO3)[C@@H](/C=C/C3=C/C(=C/C=C/c4ccccc4)OC3=O)[C@]2(C)CC[C@H]1O,101000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL205155,COc1ccc(/C=C2/C=C(/C=C/[C@@H]3[C@@]4(CC[C@@H]5[C@](C)(CO)[C@H](O)CC[C@]53C)CO4)C(=O)O2)cc1,120000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL209093,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/C=C/c2ccccc2)OC1=O,58000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL377520,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(OC)cc2)OC1=O,16000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL206309,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/CCC)OC1=O,110000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL379280,C=C1CC[C@@H]2[C@]3(C)COC(c4cccc(Br)c4)O[C@@H]3CC[C@@]2(C)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL241374,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL238604,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2cc(OC)c(OC)cc2OC)OC1=O,84000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL398800,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc3c(c2)OCO3)OC1=O,82000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL241165,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccc(N(C)C)cc2)OC1=O,70000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL394049,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(OC)cc2)OC1=O,11000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL240080,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccco2)OC1=O,36000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL437564,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(N(C)C)cc2)OC1=O,25000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL396679,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2cccc(Br)c2)OC1=O,14000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL394682,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccc(Cl)cc2)OC1=O,6000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL396678,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\c2ccccc2)OC1=O,16000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL396677,C=C1CC[C@@H]2[C@](C)(COC(=O)c3cccnc3)[C@H](OC(=O)c3cccnc3)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C\C(C)=C\CCC/C=C/C)OC1=O,28000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL238603,C=C1CC[C@@H]2[C@](C)(CO)[C@H](O)CC[C@@]2(C)[C@@H]1/C=C/C1=C/C(=C/c2ccccc2)OC1=O,58000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL470042,C=C1C[C@H]2[C@@](C)(C(=O)C(O)=C3C(C)(C)C(=O)CC[C@@]32C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,100.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL470039,COc1cc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C=CC(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc2c1OCO2,100.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL511953,C=C1C[C@]2(O)[C@@]3(C)CCC(=O)C(C)(C)C3=C(O)C(=O)[C@@]2(C)[C@@H]2C(=O)O[C@@](C)(C(=O)OC)C(=O)[C@@]12C,100.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,6000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL574645,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,4000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL175901,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,1000000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1076754,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO,1000000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1086996,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,1000000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL110458,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,1500.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1086997,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,10000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1088158,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,15000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL179409,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O,1000000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1088291,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1CO,1000000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL1088292,OC[C@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,1000000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354025,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1,2000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354038,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354062,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccccc1-c1ccccc1,1500.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354063,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1cccc(-c2ccccc2)c1,1500.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354620,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354621,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCC(F)(F)COCc1ccc(-c2ccccc2)cc1,9000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354622,C[C@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1ccc(-c2ccccc2)cc1,2500.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354623,C[C@@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)c1ccc(-c2ccccc2)cc1,4000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354624,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1F,2500.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354625,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1,3000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354626,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1C(F)(F)F,8000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354627,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(C(F)(F)F)c1,7000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354628,C[C@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354629,C[C@@H](OCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO)c1ccc(-c2ccccc2)cc1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354630,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccccc1-c1ccccc1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354631,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1cccc(-c2ccccc2)c1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354632,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CC(F)(F)CCCOCc1ccc(-c2ccccc2)cc1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354633,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCC(F)(F)COCc1ccc(-c2ccccc2)cc1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354634,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1C(F)(F)F,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354635,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(C(F)(F)F)c1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354636,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)cc1F,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3354637,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCc1ccc(-c2ccccc2)c(F)c1,100000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407617,COc1ccc(O)c(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c1,6500.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407618,O=C(N/N=C\c1ccccn1)c1ccc(-c2nc3ccccc3s2)cc1,10230.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407619,O=C(N/N=C/c1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407620,O=C(N/N=C/c1ccc(O)cc1)c1ccc(-c2nc3ccccc3s2)cc1,11290.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407621,O=C(N/N=C/c1cccs1)c1ccc(-c2nc3ccccc3s2)cc1,8480.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407622,O=C(N/N=C/c1cccc(O)c1O)c1ccc(-c2nc3ccccc3s2)cc1,11220.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407623,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c(O)c1,6970.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407624,O=C(N/N=C/c1ccccc1O)c1ccc(-c2nc3ccccc3s2)cc1,5550.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407625,O=C(N/N=C\c1ccco1)c1ccc(-c2nc3ccccc3s2)cc1,12750.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407626,O=C(N/N=C/c1ccc(O)c(O)c1)c1ccc(-c2nc3ccccc3s2)cc1,15090.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407627,O=C(N/N=C/c1ccc(O)cc1O)c1ccc(-c2nc3ccccc3s2)cc1,5580.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407628,COC(=O)c1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1,,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407629,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1OC,,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407630,O=C(N/N=C/c1ccc([N+](=O)[O-])cc1)c1ccc(-c2nc3ccccc3s2)cc1,26380.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407631,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1O,,Maltase-glucoamylase,alpha_glucosidase
CHEMBL404271,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,906000.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407632,O=C(N/N=C/c1ccc(F)cc1)c1ccc(-c2nc3ccccc3s2)cc1,7120.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407633,COc1cc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc(OC)c1,16170.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407634,O=C(N/N=C/c1ccccc1)c1ccc(-c2nc3ccccc3s2)cc1,8050.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407635,O=C(N/N=C/c1ccc(F)c(Br)c1)c1ccc(-c2nc3ccccc3s2)cc1,28020.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407636,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)cc1,18330.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407637,O=C(N/N=C/c1c(O)cc(O)cc1O)c1ccc(-c2nc3ccccc3s2)cc1,8370.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407638,O=C(N/N=C/c1ccc(O)c(Br)c1)c1ccc(-c2nc3ccccc3s2)cc1,8070.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407639,O=C(N/N=C/c1ccc(Cl)cc1)c1ccc(-c2nc3ccccc3s2)cc1,5310.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407640,COc1cccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c1,11090.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407641,O=C(N/N=C/c1cccc(O)c1)c1ccc(-c2nc3ccccc3s2)cc1,9210.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407642,O=C(N/N=C/c1ccncc1)c1ccc(-c2nc3ccccc3s2)cc1,,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407643,COc1cc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)ccc1O,53340.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407644,COc1ccc(/C=N/NC(=O)c2ccc(-c3nc4ccccc4s3)cc2)c(I)c1O,44800.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407645,O=C(N/N=C/c1cc(O)ccc1O)c1ccc(-c2nc3ccccc3s2)cc1,11850.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3407646,O=C(N/N=C/c1cc(O)cc(O)c1)c1ccc(-c2nc3ccccc3s2)cc1,11120.0,Maltase-glucoamylase,alpha_glucosidase
CHEMBL3814747,CO[C@@H](CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],2000.0,Maltase-glucoamylase,alpha_glucosidase
