molecule_chembl_id,canonical_smiles,standard_value,pref_name,search_term
CHEMBL407337,OCC[C@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,11000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL108084,OC[C@H]1NCC[C@@H](O)[C@@H]1O,46000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL456583,OC[C@H]1NCC[C@H](O)[C@@H]1O,6000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL460255,[O-][S+]1CC(O)C(O)C(O)CC(O)CC(O)C(O)C(O)C(O)C1,186.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1093264,O=S(=O)([O-])O[C@@H]([C@H](O)[C@H](O)[C@@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,1370.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL404271,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,380000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL476960,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,160.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL222396,N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,2100.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,1200.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL478209,OC[C@H]1N[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,600.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL501355,OC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,700.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1076191,O[C@H]1[C@H](O)[C@@H](O)CN2C[C@@H](O)[C@@H](O)[C@H]12,3100.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1082047,O[C@H]1[C@H]2[C@H](O)[C@H](O)CN2[C@H](O)C[C@H]1O,1800.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1645620,CC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,11000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1645621,CCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,47000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641739,CCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,4700.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641741,CCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,18000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641742,CCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,11000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641743,CCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,16000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641744,CCCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,75000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641746,CCCCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,171000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641747,CCCCCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,606000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641740,CCCC[C@H]1N[C@@H](CO)[C@H](O)[C@H]1O,392000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641745,CCCCCCCC[C@H]1N[C@@H](CO)[C@H](O)[C@H]1O,590000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641748,CCCCCCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,13000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1641749,CCCC[C@H]1[C@H](O)[C@@H](O)[C@H](CO)N1CCCC,8800.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1684162,[O-][C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,1300.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1232371,OC[C@@H]1[C@@H](O)[C@H](O)C[S@@+]1C[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,4500.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1209027,O=S(=O)([O-])OC[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,329000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1684163,OC[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],90000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1684164,O=S(=O)([O-])OC[C@@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,329000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1684165,OC[C@@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],384000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1258528,O=S(=O)([O-])O[C@@H]([C@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,290.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1258529,OC[C@@H]1[C@@H](O)[C@H](O)C[S@@+]1C[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO.[Cl-],1000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1258643,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],2900.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1684166,OC[C@@H]1[C@@H](O)[C@H](O)C[S@@+]1C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO.[Cl-],300.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1765289,O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,16000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1765290,O=S(=O)([O-])O[C@H]([C@@H](O)[C@H](O)[C@@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,8500.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1765343,O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,25000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1765344,O=S(=O)([O-])O[C@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)C[S+]1C[C@@H](O)[C@H](O)[C@H]1CO,9000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1770625,CO[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],460.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1770626,CCO[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],120.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1770627,CCCCCCCCCCCCCO[C@@H](CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO.[Cl-],1300.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1770628,F[B-](F)(F)F.OC[C@H](OCc1ccccc1)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,320.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1818436,OC[C@@H]1NCC[C@@H](O)[C@H]1O,225000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL206468,OC[C@H]1CNC[C@@H](O)[C@@H]1O,290000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL501385,OC[C@@H]1CNC[C@H](O)[C@H]1O,34000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939271,C[C@H](O)[C@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939272,CC(=O)[C@@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)c(O)c1,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939273,CC(=O)[C@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)c(O)c1,211000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939274,CC(=O)[C@@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939275,CC(=O)[C@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL384120,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)cc4[C@H]2[C@@H]2c4cc(O)cc5c4[C@@H](c4cc(O)cc(O)c4[C@H]2c2ccc(O)cc2)[C@H](c2ccc(O)cc2)O5)O[C@H]3c2ccc(O)cc2)cc1,195000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939276,Oc1ccc([C@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)cc4[C@@H]2[C@H]2c4cc(O)cc5c4[C@@H](c4cc(O)cc(O)c4[C@@H]2c2ccc(O)cc2)[C@H](c2ccc(O)cc2)O5)O[C@H]3c2ccc(O)cc2)cc1,90000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939277,Oc1ccc([C@H]2c3c(O)cc(O)cc3[C@H]3c4c(cc(O)c5c4[C@H]2[C@@H](c2cc(O)cc4c2[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)[C@@H]5c2ccc(O)cc2)O[C@@H]3c2ccc(O)cc2)cc1,218000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939278,Oc1ccc([C@@H]2c3c(O)cc4c(c3[C@H]3[C@H](c5ccc(O)cc5)c5c(O)cc6c(c5[C@@H]23)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O6)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)cc1,97100.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2368899,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)c5c4[C@@H]2[C@H](c2ccc(O)cc2)[C@H]5c2cc(O)cc4c2[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)O[C@H]3c2ccc(O)cc2)cc1,294000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1224887,Oc1ccc([C@@H]2c3c(O)cc4c(c3[C@@H]3c5c(O)cc6c(c5[C@H]2[C@H]3c2ccc(O)cc2)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O6)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)cc1,94200.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL508745,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)c5c4[C@H]2[C@H](c2ccc(O)cc2)[C@H]5c2cc(O)cc(O)c2)O[C@H]3c2ccc(O)cc2)cc1,148000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939428,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@H]3c4c(cc(O)c5c4[C@@H]2[C@H](c2ccc(O)cc2)[C@H]5c2cc(O)cc(O)c2)O[C@@H]3c2ccc(O)cc2)cc1,88900.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL448529,Oc1ccc([C@@H]2c3cc(O)ccc3[C@@H]3c4c(O)cc(O)cc4[C@@H]2c2c(O)cc(O)c4c2[C@@H]3[C@@H](c2ccc(O)cc2)[C@@H]4c2cc(O)cc(O)c2)cc1,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL443463,Oc1ccc([C@H]2Oc3cc(O)cc4c3[C@@H]2c2cc(O)cc3c2[C@@H](c2cc(O)cc5c2[C@@H]4[C@H](c2ccc(O)cc2)O5)[C@H](c2ccc(O)cc2)O3)cc1,234000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL504167,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)c5c4[C@@H]2[C@@H](c2ccc(O)cc2)[C@@H]5c2cc(O)cc(O)c2)O[C@H]3c2ccc(O)cc2)cc1,55700.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939429,O=C1c2cc(O)cc3oc(-c4ccc(O)cc4)c(c23)-c2cc(O)cc(O)c2[C@@H]1c1ccc(O)cc1,105000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL479711,Oc1ccc([C@H]2c3c(O)cc(O)cc3[C@@H]3c4c(cc(O)cc4[C@H]2O)O[C@H]3c2ccc(O)cc2)cc1,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1224886,Oc1ccc([C@@H]2c3c(O)cc(O)cc3[C@@H]3c4c(ccc(O)c4O[C@H]3c3ccc(O)cc3)[C@H]2O)cc1,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL476084,Oc1ccc(-c2oc3cc(O)cc4c3c2-c2cc(O)cc(O)c2[C@H](c2ccc(O)cc2)[C@H]4O)cc1,231000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL515460,Oc1ccc([C@H]2c3c(O)cc(O)c(O)c3-c3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(c34)[C@@H]2O)cc1,143000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939430,O=C1c2cc(O)cc(O)c2[C@H](c2ccc(O)cc2)[C@H](O)c2cc(O)cc(O)c21,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939431,OC[C@H]1O[C@@H](c2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1939432,OC[C@H]1O[C@@H](c2c(O)cc(O)cc2/C=C\c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL142652,OC[C@H]1O[C@@H](Oc2cc(O)cc(/C=C/c3ccc(O)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,400000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2159633,O=S(=O)([O-])O[C@@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,16000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2159632,O=S(=O)([O-])O[C@@H]([C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,6500.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2159631,O=S(=O)([O-])O[C@@H]([C@@H](O)[C@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,11000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2159763,O=S(=O)([O-])O[C@@H]([C@@H](O)[C@@H](O)[C@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,1600.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2159637,O=S(=O)([O-])O[C@H]([C@@H](O)[C@H](O)[C@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,58000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2159636,O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,21000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2159635,O=S(=O)([O-])O[C@H]([C@@H](O)[C@H](O)[C@@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,20000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2159634,O=S(=O)([O-])O[C@H]([C@@H](O)[C@@H](O)[C@H](O)CO)[C@H](O)C[S@+]1C[C@@H](O)[C@H](O)[C@H]1CO,16000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2177689,C[C@@]1(CO)NC[C@H](O)[C@H]1O,660.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2177695,CCCCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1500.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1090539,CCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2400.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2177693,CCC[C@@H](O)[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,5700.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2177692,CCC[C@H](O)[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,680.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2177691,CC(C)CCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,240.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2177690,OC[C@@H]1N[C@@H](CCCCc2ccccc2)[C@H](O)[C@H]1O,310.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL1088892,CCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,3800.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2177696,CCCCN1C[C@H](O)[C@@H](O)[C@@H]1CO,73000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414740,Cc1ccc(S(=O)(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,1416700.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414822,CC(=O)Oc1ccc(/C=C/C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1OC(C)=O,10400.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414821,COc1cc(/C=C/C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,253400.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414820,CC(=O)Oc1ccc(/C=C/C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,154800.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414819,O=C(/C=C/c1ccc(O)cc1)NC[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,405500.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414818,O=C(/C=C/c1ccccc1)NC[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,314300.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414817,CC(=O)Oc1cc(C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC(C)=O)c1OC(C)=O,15600.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414816,O=C(NC[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cccs1,2000000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414815,O=C(NC[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccco1,770300.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414814,CC(=O)Oc1ccc(C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,160400.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414813,COc1ccc(C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1,2000000.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414750,COc1ccc(C(=O)NC[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,795300.0,Sucrase-isomaltase,alpha_glucosidase
CHEMBL2414749,O=C(NC[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(O)cc1,1640800.0,Sucrase-isomaltase,alpha_glucosidase
