molecule_chembl_id,canonical_smiles,standard_value,pref_name,search_term
CHEMBL152232,CCCCN1CC(O)C(O)C(O)C1,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL8260,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,500000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL458472,COc1cc(C(=O)OCc2ccc(O[C@@H]3O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)ccc1O,100.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL515507,COc1cc(C(=O)OCc2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)ccc1O,100.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL506203,COc1cc(C(=O)OCc2ccc(O[C@@H]3O[C@H](COC(=O)/C=C/c4ccc(O)c(O)c4)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)ccc1O,34.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL465330,C#C[C@@H](O)/C=C/CCCCCC#CC#CCCCC#CCCCC#CCCCCCC#CC(=O)O,0.25,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL470465,C#CC(O)/C=C/CCCCCC#CC/C=C\CCCCCCCCCCC/C=C\C#CC(=O)O,0.16,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL465332,C#C[C@@H](O)/C=C/CCCCCCC#C[C@@H](O)/C=C/[C@H](O)C#CCCCCCC/C=C/[C@H](O)C#C,4.08,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL259905,OC[C@@H]1N[C@H](CO)[C@@H](O)[C@@H]1O,300000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL404271,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,42000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL476960,OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,5600.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL222396,N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,57000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1561,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,350.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL478209,OC[C@H]1N[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,18000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL501355,OC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,1000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1029,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,100.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL574645,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,400.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL574865,N[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL583176,CCCCN[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL573995,OC[C@H]1O[C@@H]2[C@@H](NCCCCCOCC34CC5CC(CC(C5)C3)C4)[C@@H]2[C@@H](O)[C@@H]1O,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL584580,CCCC(=O)N[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL577370,O=C(CCCCOCC12CC3CC(CC(C3)C1)C2)N[C@@H]1[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]12,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL175901,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1076754,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@@H]1CO,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1086996,OC[C@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL110458,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,6000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1086997,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,1500.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1088158,OC[C@@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,500.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL179409,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@H]1O,1000000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1088291,CCCCN1C[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1CO,500000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1088292,OC[C@H]1[C@H](O)[C@H](O)[C@@H](O)CN1CCCCCOCC12CC3CC(CC(C3)C1)C2,500000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180810,CC(=O)c1ccc(N2CCN(C(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180811,CC(=O)c1ccc(N2CCN(C(=O)c3ccc4c(c3)CCC(=O)N4)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180812,CC(=O)N1CCN(c2ccc(NS(=O)(=O)c3ccc4c(c3)CC(=O)N4)cc2)CC1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180809,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)OCC(=O)N4)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180808,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCCN4C(C)=O)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1420187,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180807,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc(N4CCCC4=O)cc3)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1873292,CC(=O)Nc1ccc(S(=O)(=O)N2CCN(c3ccc(C(C)=O)cc3)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181106,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181105,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCC(=O)N4)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181104,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)C(=O)OC4)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1892795,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)C(Cl)(Cl)C(=O)N4)CC2)cc1,41050.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181103,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3cc4c(cc3Cl)NC(=O)C4)CC2)cc1,1630.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181102,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)oc(=O)n4C)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181101,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4[nH]c(=O)oc4c3)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181100,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)n(C)c(=O)n4C)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181099,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4[nH]c(=O)[nH]c4c3)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181098,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(CO)cc4)CC3)ccc2N1,12980.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181097,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(C(=O)O)cc4)CC3)ccc2N1,1460.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181096,COC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,36610.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181095,O=Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,4110.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181094,O=C1Cc2cc(S(=O)(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc2N1,14940.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181093,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(C(F)(F)F)cc4)CC3)ccc2N1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181092,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(Br)cc4)CC3)ccc2N1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181091,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,94310.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181090,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)ccc2N1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2181089,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc2N1,3260.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180816,N#Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,3260.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180815,Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180814,O=C1Cc2cc(S(=O)(=O)N3CCN(c4ccc(O)cc4)CC3)ccc2N1,2370.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2180813,COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,18820.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1708234,CC(=O)N1CCN(S(=O)(=O)c2ccc3c(c2)CC(=O)N3)CC1,14940.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1890522,O=C1Cc2cc(S(=O)(=O)N3CCNCC3)ccc2N1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1603014,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(=O)N4)CC2)cc1,940.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL465360,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,68.71,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2237045,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,67.43,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL151,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.96,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL169,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,4.42,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313591,CCOc1ccc2nc(N/C(=C\C(=O)c3ccc(OC)cc3)SC)sc2c1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313590,CCOc1ccc2nc(N/C(=C\C(=O)c3ccc(F)cc3)SC)sc2c1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313589,CS/C(=C/C(=O)c1ccc(F)cc1)Nc1nc2ccccc2s1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313588,CCOc1ccc2nc(N/C(=C\C(=O)c3ccc(Cl)cc3)SC)sc2c1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313587,CS/C(=C/C(=O)c1ccc(Cl)cc1)Nc1nc2ccccc2s1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313586,CS/C(=C/C(=O)c1ccc(Br)cc1)Nc1nc2cc(C)c(C)cc2s1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313585,CCOc1ccc2nc(N/C(=C\C(=O)c3ccccc3)SC)sc2c1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313584,CS/C(=C/C(=O)c1ccc(Br)cc1)Nc1nc2ccccc2s1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313583,CCOc1ccc2nc(N/C(=C\C(=O)c3ccc(Br)cc3)SC)sc2c1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313582,CCOc1ccc2nc(N/C(=C\C(=O)c3ccc(C)cc3)SC)sc2c1,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2313592,CS/C(=C/C(=O)c1ccc(C)cc1)Nc1nc2ccccc2s1,21050.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL457583,Cc1cc(O)cc(O)c1C(=O)O,100000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL110059,Cc1cc(O)cc(O)c1,100000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL3593571,C/C=C/c1occ(C(=O)c2c(OC)cc(OC)cc2C(=O)OC)c(=O)c1OC,100000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL3593570,COC(=O)c1cc(OC)cc(OC)c1C(=O)c1coc2c1OC(C)CC2=O,14400.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL3593569,C/C=C/c1[nH]cc(C(=O)c2c(OC)cc(OC)cc2C(=O)OC)c(=O)c1OC,100000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL3593568,Cc1cc(O)c(O)cc1-c1cc(O)cc(O)c1,2200.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL3593567,CC1=C(c2cc(O)cc(O)c2)C(=O)[C@@H](O)C1,100000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL3593566,C/C=C/C1=CC2=CC(=O)[C@@](C)(O)[C@@H](OC(=O)c3c(C)cc(O)cc3O)C2=CO1,16600.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL3593565,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/C(=O)O)=CC2=CC(=O)[C@]1(C)O,28000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL3593564,Cc1cc(O)cc(O)c1C(=O)O[C@]1(C)C(=O)C2=C(C=C(/C=C/C(=O)O)OC2)C[C@H]1O,81700.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4067517,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1cccc(C(F)(F)F)c1,14450.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4080877,COc1ccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)cc1,17020.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4105111,CCOc1ccccc1NC(=O)Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1,15240.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4070225,CCOc1ccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)cc1,16940.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4097406,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1cc(Cl)ccc1Cl,11630.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4061562,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1ccc(F)cc1,21000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4089685,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1ccc(Cl)cc1Cl,19130.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4079905,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1ccc(Cl)cc1,15970.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4097932,Cc1ccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)c(C)c1,25690.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4098875,Cc1ccccc1NC(=O)Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1,37440.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4071884,Cc1cccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)c1,20170.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4060476,Cc1ccc(NC(=O)Cn2cc(CSc3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)cc1,18220.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4082380,O=C(Cn1cc(CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)nn1)Nc1ccccc1,27710.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL4453990,C[C@@H]1[C@H](O)[C@H](O)[C@@H]2[C@H](O)[C@H](O)[C@@H](CO)N21,55000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL406973,OC[C@@H]1NC[C@H](O)[C@H]1O,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2177689,C[C@@]1(CO)NC[C@H](O)[C@H]1O,5600.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5198563,CCCC[C@@]1(CO)NC[C@H](O)[C@H]1O,2400.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5192700,CCCCCCCCC[C@@]1(CO)NC[C@H](O)[C@H]1O,3700.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5189075,OC[C@]1(c2ccccc2)NC[C@H](O)[C@H]1O,630.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5202712,COc1ccc([C@@]2(CO)NC[C@H](O)[C@H]2O)cc1,601000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL80254,OC[C@H]1NC[C@@H](O)[C@@H]1O,,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5090583,C[C@]1(CO)NC[C@@H](O)[C@@H]1O,16000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5207259,CCCC[C@]1(CO)NC[C@@H](O)[C@@H]1O,79000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5188686,CCCCCCCCC[C@]1(CO)NC[C@@H](O)[C@@H]1O,130000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5183794,OC[C@]1(c2cccc(F)c2)NC[C@H](O)[C@H]1O,491000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5186198,OC[C@]1(c2ccc(O)cc2)NC[C@H](O)[C@H]1O,376000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5191437,OC[C@@]1(c2ccc(F)cc2)NC[C@@H](O)[C@@H]1O,714000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5203897,OC[C@@]1(c2ccc(O)cc2)NC[C@@H](O)[C@@H]1O,372000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5195202,COc1cccc([C@]2(CO)NC[C@@H](O)[C@@H]2O)c1,776000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5429566,O=C(O)C(F)(F)F.OC[C@H]1N[C@H](CCCCCCCCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,250.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2177695,CCCCCCCC[C@H]1N[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,600.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5436722,OC[C@@H]1[C@@H](O)[C@H](O)CN1CCc1ccccc1,63000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5434032,OC[C@@H]1[C@@H](O)[C@H](O)CN1CCCc1ccccc1,113000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5398090,OC[C@@H]1[C@@H](O)[C@H](O)CN1CCCCc1ccccc1,40000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5417186,OC[C@@H]1[C@@H](O)[C@H](O)CN1CCCCCc1ccccc1,48000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5437904,OC[C@@H]1[C@@H](O)[C@H](O)CN1CCCCCCc1ccccc1,117000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL310229,CCCCN1C[C@@H](O)[C@H](O)[C@H]1CO,1453000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5427599,CCCCCCCN1C[C@@H](O)[C@H](O)[C@H]1CO,433000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5419404,OC[C@H]1[C@H](O)[C@@H](O)CN1CCCCc1ccccc1,156000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL2177696,CCCCN1C[C@H](O)[C@@H](O)[C@@H]1CO,409000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL5429141,CCCCCCCN1C[C@H](O)[C@@H](O)[C@@H]1CO,409000.0,Lysosomal alpha-glucosidase,alpha_glucosidase
CHEMBL1641743,CCCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O,2100.0,Lysosomal alpha-glucosidase,alpha_glucosidase
